record_code,location_id,location_name,latitude,longitude,timestamp,traffic_density,congestion_index,avg_speed_kmh,aqi,pm25,pm10,co2_ppm,temperature_c,humidity_pct,weather,risk_score,is_anomaly,anomaly_type,anomaly_explanation
URB-14423,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-04 21:34:42,181,0.75,21.4,102,49.6,98.3,573.8,19.9,84.3,Rain,62.2,False,None,
URB-14424,LOC-08,University District,40.729,-73.996,2026-08-04 21:44:42,99,0.45,21.2,69,35.4,71.3,492.7,19.5,80.9,Heavy Rain,44.5,False,None,
URB-14425,LOC-01,Downtown Central,40.7128,-74.006,2026-08-04 22:02:42,57,0.23,27.1,62,25.8,44.1,430.2,20.3,82.0,Rain,31.5,False,None,
URB-14426,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-04 22:20:42,76,0.28,30.6,91,46.9,90.2,474.6,21.0,64.9,Haze,36.8,False,None,
URB-14427,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-04 22:25:42,50,0.18,39.3,88,36.4,71.0,434.8,19.2,65.4,Clear,28.0,False,None,
URB-14428,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-04 22:40:42,48,0.21,25.6,50,26.0,51.1,454.1,17.3,91.4,Rain,29.3,False,None,
URB-14429,LOC-05,North Residential,40.79,-73.96,2026-08-04 22:58:42,30,0.12,28.4,38,22.3,38.5,407.1,21.4,84.3,Rain,22.2,False,None,
URB-14430,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-04 23:15:42,22,0.09,53.3,51,19.9,41.2,414.9,17.1,72.1,Haze,15.0,False,None,
URB-14431,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-04 23:28:42,73,0.26,42.4,212,93.7,84.9,442.9,19.0,64.3,Haze,31.0,True,Air Quality Hazard,"Hazardous particulate spike (AQI 212, PM2.5 93.7 µg/m³) detected near Airport Transit Hub."
URB-14432,LOC-08,University District,40.729,-73.996,2026-08-04 23:50:42,33,0.13,36.3,71,29.7,51.8,440.9,16.7,86.0,Fog,24.5,False,None,
URB-14433,LOC-01,Downtown Central,40.7128,-74.006,2026-08-04 23:59:42,63,0.22,29.4,66,30.6,50.7,470.1,20.1,82.3,Rain,30.7,False,None,
URB-14434,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 00:15:42,72,0.27,38.6,80,32.8,54.6,472.8,16.7,66.8,Partly Cloudy,30.5,False,None,
URB-14435,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 00:31:42,98,0.32,36.7,89,43.5,79.8,459.4,18.9,67.6,Partly Cloudy,31.0,True,Traffic Bottleneck,Sudden vehicular surge of 98 vehicles/min exceeding corridor capacity.
URB-14436,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 00:48:42,48,0.19,28.7,44,23.2,45.1,432.6,16.3,94.0,Heavy Rain,26.0,False,None,
URB-14437,LOC-05,North Residential,40.79,-73.96,2026-08-05 00:57:42,32,0.15,38.8,44,21.7,38.9,421.0,15.4,72.5,Clear,19.3,False,None,
URB-14438,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 01:16:42,20,0.07,66.3,46,17.6,37.0,430.8,16.2,71.6,Partly Cloudy,13.4,False,None,
URB-14439,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 01:32:42,71,0.29,35.2,78,40.5,77.9,475.0,17.0,92.5,Rain,32.6,False,None,
URB-14440,LOC-08,University District,40.729,-73.996,2026-08-05 01:40:42,43,0.19,30.3,46,19.1,29.5,436.6,14.5,96.0,Heavy Rain,25.5,False,None,
URB-14441,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 02:00:42,54,0.23,32.4,80,39.4,75.2,442.0,15.5,96.6,Fog,32.0,False,None,
URB-14442,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 02:10:42,75,0.33,28.2,109,53.4,104.7,464.8,16.2,94.9,Fog,43.2,False,None,
URB-14443,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 02:27:42,60,0.26,26.2,79,37.8,65.9,460.3,14.9,92.6,Heavy Rain,36.1,False,None,
URB-14444,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 02:48:42,53,0.19,40.3,53,19.9,35.1,426.1,18.4,66.9,Clear,21.7,False,None,
URB-14445,LOC-05,North Residential,40.79,-73.96,2026-08-05 03:02:42,50,0.17,39.7,48,22.6,45.3,431.4,15.0,72.2,Partly Cloudy,18.3,True,Traffic Bottleneck,Sudden vehicular surge of 50 vehicles/min exceeding corridor capacity.
URB-14446,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 03:10:42,26,0.09,57.7,39,21.8,43.1,431.7,17.1,66.0,Clear,12.9,False,None,
URB-14447,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 03:25:42,58,0.25,50.9,75,36.1,72.9,458.7,16.9,66.3,Clear,25.6,False,None,
URB-14448,LOC-08,University District,40.729,-73.996,2026-08-05 03:49:42,39,0.16,37.1,58,25.3,41.7,421.6,16.9,71.8,Partly Cloudy,23.0,False,None,
URB-14449,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 03:59:42,65,0.29,25.2,57,25.6,46.0,461.0,16.4,93.7,Heavy Rain,34.0,False,None,
URB-14450,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 04:14:42,85,0.38,24.4,79,32.7,56.6,475.1,15.8,90.9,Heavy Rain,41.8,False,None,
URB-14451,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 04:25:42,59,0.22,32.5,97,44.4,84.4,433.4,18.0,86.5,Fog,34.5,False,None,
URB-14452,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 04:46:42,52,0.19,32.5,81,40.9,81.7,449.1,17.2,88.1,Fog,30.5,False,None,
URB-14453,LOC-05,North Residential,40.79,-73.96,2026-08-05 05:02:42,32,0.13,29.5,40,23.1,41.0,429.2,18.7,85.7,Heavy Rain,22.4,False,None,
URB-14454,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 05:16:42,26,0.1,44.9,35,13.9,30.0,411.2,19.8,84.9,Rain,12.7,False,None,
URB-14455,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 05:33:42,57,0.23,49.5,82,40.7,71.8,458.9,17.9,65.1,Clear,26.1,False,None,
URB-14456,LOC-08,University District,40.729,-73.996,2026-08-05 05:49:42,36,0.16,41.5,53,23.9,43.1,444.5,18.9,66.0,Partly Cloudy,19.9,False,None,
URB-14457,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 05:58:42,71,0.32,28.9,90,37.3,69.0,472.5,15.3,74.5,Haze,39.1,False,None,
URB-14458,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 06:13:42,155,0.57,27.8,216,97.4,86.4,535.1,18.7,67.6,Partly Cloudy,51.0,True,Air Quality Hazard,"Hazardous particulate spike (AQI 216, PM2.5 97.4 µg/m³) detected near Midtown Financial."
URB-14459,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 06:35:42,134,0.59,25.5,119,50.1,93.0,525.7,20.6,63.1,Partly Cloudy,56.7,False,None,
URB-14460,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 06:50:42,110,0.47,31.6,70,28.8,57.1,507.3,19.9,68.0,Clear,40.2,False,None,
URB-14461,LOC-05,North Residential,40.79,-73.96,2026-08-05 07:00:42,133,0.58,21.8,110,45.5,85.1,497.8,22.1,60.0,Haze,56.5,False,None,
URB-14462,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 07:18:42,106,0.38,42.2,91,45.2,82.0,500.6,18.7,68.0,Haze,35.0,False,None,
URB-14463,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 07:31:42,357,0.98,15.7,141,66.4,124.9,735.1,19.2,85.4,Rain,81.0,False,None,
URB-14464,LOC-08,University District,40.729,-73.996,2026-08-05 07:47:42,171,0.69,22.7,103,43.8,75.4,551.3,20.4,60.2,Partly Cloudy,59.3,False,None,
URB-14465,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 08:01:42,299,0.98,10.9,113,54.7,104.2,647.2,21.8,81.9,Heavy Rain,78.5,False,None,
URB-14466,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 08:19:42,381,0.98,15.0,193,83.1,147.2,754.3,23.8,59.8,Partly Cloudy,90.5,False,None,
URB-14467,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 08:33:42,266,0.91,12.6,204,92.5,165.9,651.2,21.4,86.6,Fog,90.1,False,None,
URB-14468,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 08:47:42,201,0.7,19.1,150,65.3,116.2,593.7,21.3,61.3,Haze,69.7,False,None,
URB-14469,LOC-05,North Residential,40.79,-73.96,2026-08-05 09:00:42,148,0.58,21.1,72,30.3,59.9,520.3,24.2,77.2,Rain,50.2,False,None,
URB-14470,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 09:13:42,106,0.4,39.0,80,33.8,67.9,471.2,23.3,78.0,Fog,35.5,False,None,
URB-14471,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 09:25:42,374,0.98,19.9,193,89.0,167.9,727.5,23.4,63.0,Clear,88.0,False,None,
URB-14472,LOC-08,University District,40.729,-73.996,2026-08-05 09:50:42,185,0.77,15.9,80,41.5,73.8,549.8,21.4,85.9,Heavy Rain,61.8,False,None,
URB-14473,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 09:59:42,259,0.98,11.3,162,72.4,136.7,644.8,23.9,80.8,Fog,86.9,False,None,
URB-14474,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 10:14:42,272,0.98,13.3,143,61.3,118.9,625.9,26.1,57.2,Clear,82.6,False,None,
URB-14475,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 10:32:42,143,0.54,28.9,127,60.9,119.3,507.8,23.4,62.6,Clear,54.4,False,None,
URB-14476,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 10:48:42,159,0.68,17.8,72,28.9,56.1,540.5,25.4,73.5,Rain,55.9,False,None,
URB-14477,LOC-05,North Residential,40.79,-73.96,2026-08-05 10:58:42,98,0.42,29.6,66,35.7,61.3,473.0,27.3,53.0,Partly Cloudy,38.5,False,None,
URB-14478,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 11:15:42,79,0.28,41.3,58,29.5,50.2,480.6,26.8,76.9,Heavy Rain,25.7,False,None,
URB-14479,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 11:28:42,242,0.95,23.4,156,72.8,128.6,623.1,24.3,55.7,Clear,78.6,False,None,
URB-14480,LOC-08,University District,40.729,-73.996,2026-08-05 11:46:42,127,0.51,20.4,73,29.7,55.5,516.6,26.6,70.2,Heavy Rain,48.0,False,None,
URB-14481,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 11:57:42,184,0.84,17.9,101,45.2,81.6,545.5,27.4,52.5,Partly Cloudy,67.3,False,None,
URB-14482,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 12:18:42,254,0.98,11.2,126,62.7,118.2,631.5,27.9,75.9,Heavy Rain,80.7,False,None,
URB-14483,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 12:26:42,186,0.78,13.5,113,48.6,90.5,575.7,27.4,74.2,Rain,69.2,False,None,
URB-14484,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 12:44:42,148,0.65,16.2,72,32.7,63.5,516.0,25.3,76.9,Heavy Rain,55.5,False,None,
URB-14485,LOC-05,North Residential,40.79,-73.96,2026-08-05 13:05:42,100,0.45,24.3,81,34.0,62.7,493.7,26.4,51.8,Haze,45.0,False,None,
URB-14486,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 13:18:42,66,0.26,41.4,64,30.0,56.3,448.0,25.8,54.7,Haze,25.9,False,None,
URB-14487,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 13:29:42,203,0.69,23.0,100,43.7,73.7,569.0,25.7,75.7,Heavy Rain,58.6,False,None,
URB-14488,LOC-08,University District,40.729,-73.996,2026-08-05 13:44:42,133,0.51,23.7,111,48.6,95.0,524.9,26.4,56.2,Haze,53.0,False,None,
URB-14489,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 13:58:42,218,0.77,16.3,109,51.1,94.2,586.0,29.9,72.7,Rain,66.7,False,None,
URB-14490,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 14:14:42,207,0.84,12.3,104,46.3,89.0,574.2,27.8,77.4,Heavy Rain,70.7,False,None,
URB-14491,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 14:31:42,151,0.57,27.9,128,59.1,108.5,528.8,30.4,47.0,Partly Cloudy,56.2,False,None,
URB-14492,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 14:44:42,169,0.66,20.0,131,55.0,105.3,564.1,29.9,72.0,Fog,64.3,False,None,
URB-14493,LOC-05,North Residential,40.79,-73.96,2026-08-05 14:55:42,107,0.43,24.2,203,96.4,80.2,490.3,28.0,68.0,Fog,46.0,True,Air Quality Hazard,"Hazardous particulate spike (AQI 203, PM2.5 96.4 µg/m³) detected near North Residential."
URB-14494,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 15:15:42,76,0.26,55.3,57,24.2,47.0,467.1,29.1,48.3,Partly Cloudy,22.9,False,None,
URB-14495,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 15:27:42,240,0.98,15.0,106,51.7,101.8,629.4,25.4,75.1,Heavy Rain,75.2,False,None,
URB-14496,LOC-08,University District,40.729,-73.996,2026-08-05 15:49:42,142,0.51,23.9,111,51.2,92.2,521.3,30.2,70.4,Fog,52.9,False,None,
URB-14497,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 16:05:42,348,0.98,10.8,145,69.8,127.7,697.5,28.9,69.6,Rain,84.2,False,None,
URB-14498,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 16:10:42,352,0.98,14.1,168,74.5,129.3,723.3,24.9,56.4,Partly Cloudy,86.5,False,None,
URB-14499,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 16:33:42,242,0.98,13.1,166,72.6,135.4,594.8,26.3,80.0,Fog,86.7,False,None,
URB-14500,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 16:46:42,183,0.75,21.9,115,48.8,89.5,558.0,28.1,53.6,Clear,64.2,False,None,
URB-14501,LOC-05,North Residential,40.79,-73.96,2026-08-05 17:04:42,227,0.71,32.1,78,37.8,73.0,520.8,25.0,53.8,Clear,42.2,True,Traffic Bottleneck,Sudden vehicular surge of 227 vehicles/min exceeding corridor capacity.
URB-14502,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 17:12:42,113,0.44,31.0,56,26.8,53.5,504.3,25.1,74.6,Rain,36.9,False,None,
URB-14503,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 17:35:42,335,0.98,14.1,159,75.8,141.8,714.1,27.0,71.3,Heavy Rain,85.0,False,None,
URB-14504,LOC-08,University District,40.729,-73.996,2026-08-05 17:50:42,212,0.87,16.1,139,67.2,123.4,597.9,24.2,79.5,Fog,76.1,False,None,
URB-14505,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 17:56:42,336,0.98,12.5,203,89.6,161.5,714.2,24.9,74.5,Fog,93.0,False,None,
URB-14506,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 18:20:42,316,0.98,11.1,154,74.6,139.0,689.5,22.9,78.9,Heavy Rain,85.6,False,None,
URB-14507,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 18:28:42,295,0.98,14.6,161,69.9,134.3,662.2,22.8,56.9,Clear,85.1,False,None,
URB-14508,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 18:48:42,228,0.87,14.2,158,70.4,130.4,608.6,23.1,76.8,Fog,80.3,False,None,
URB-14509,LOC-05,North Residential,40.79,-73.96,2026-08-05 18:58:42,138,0.53,27.2,82,35.5,73.8,504.0,23.6,56.8,Partly Cloudy,47.0,False,None,
URB-14510,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 19:11:42,111,0.5,38.3,82,41.3,72.9,475.1,23.1,80.9,Fog,40.2,False,None,
URB-14511,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 19:29:42,356,0.98,17.9,230,104.5,193.1,719.7,24.3,74.8,Fog,90.2,False,None,
URB-14512,LOC-08,University District,40.729,-73.996,2026-08-05 19:41:42,192,0.73,17.0,98,49.1,87.4,563.8,23.8,82.2,Heavy Rain,62.8,False,None,
URB-14513,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 19:59:42,351,0.98,13.2,218,94.8,180.0,702.2,22.4,81.6,Fog,92.6,False,None,
URB-14514,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 20:15:42,190,0.67,17.3,93,41.8,79.1,554.6,24.2,83.6,Heavy Rain,59.4,False,None,
URB-14515,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 20:31:42,121,0.52,22.0,87,43.3,81.4,493.4,19.7,83.9,Heavy Rain,50.0,False,None,
URB-14516,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 20:46:42,94,0.33,24.3,60,24.0,50.3,464.0,22.4,80.8,Rain,36.6,False,None,
URB-14517,LOC-05,North Residential,40.79,-73.96,2026-08-05 21:04:42,82,0.28,35.3,62,27.5,52.5,457.4,20.4,65.2,Partly Cloudy,29.4,False,None,
URB-14518,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 21:11:42,54,0.24,45.4,73,31.4,58.5,452.9,19.6,89.4,Fog,24.9,False,None,
URB-14519,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 21:27:42,166,0.67,23.0,99,44.3,89.7,543.2,22.6,82.4,Heavy Rain,57.6,False,None,
URB-14520,LOC-08,University District,40.729,-73.996,2026-08-05 21:43:42,81,0.33,31.4,68,31.2,57.5,480.5,18.1,69.1,Partly Cloudy,34.4,False,None,
URB-14521,LOC-01,Downtown Central,40.7128,-74.006,2026-08-05 21:57:42,148,0.6,17.3,78,38.5,71.3,534.1,21.5,84.0,Rain,54.0,False,None,
URB-14522,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-05 22:15:42,76,0.3,35.6,78,38.1,78.1,454.0,17.1,68.2,Clear,32.8,False,None,
URB-14523,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-05 22:35:42,59,0.23,37.3,80,40.7,76.4,444.6,19.0,63.3,Partly Cloudy,29.6,False,None,
URB-14524,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-05 22:47:42,49,0.21,29.9,75,39.5,67.1,434.7,17.8,91.8,Fog,31.6,False,None,
URB-14525,LOC-05,North Residential,40.79,-73.96,2026-08-05 22:59:42,32,0.13,37.0,48,19.3,40.9,415.9,19.7,63.6,Clear,20.1,False,None,
URB-14526,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-05 23:11:42,22,0.09,46.7,32,16.2,37.4,413.1,19.1,89.5,Heavy Rain,11.7,False,None,
URB-14527,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-05 23:25:42,77,0.3,36.2,67,26.3,55.0,458.6,16.0,88.6,Heavy Rain,30.6,False,None,
URB-14528,LOC-08,University District,40.729,-73.996,2026-08-05 23:45:42,40,0.16,28.2,51,21.7,45.4,447.1,19.2,81.9,Heavy Rain,26.2,False,None,
URB-14529,LOC-01,Downtown Central,40.7128,-74.006,2026-08-06 00:02:42,58,0.21,29.6,95,44.4,89.8,459.1,16.4,90.5,Fog,35.2,False,None,
URB-14530,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-06 00:16:42,66,0.29,26.4,58,32.1,67.2,443.6,15.2,91.4,Heavy Rain,33.5,False,None,
URB-14531,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-06 00:31:42,50,0.17,30.8,67,34.1,70.4,425.1,19.2,82.2,Rain,28.1,False,None,
URB-14532,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-06 00:40:42,49,0.22,40.7,52,25.7,42.1,424.2,15.3,74.8,Clear,22.5,False,None,
URB-14533,LOC-05,North Residential,40.79,-73.96,2026-08-06 01:05:42,25,0.11,44.6,44,21.2,44.7,413.5,17.4,64.1,Partly Cloudy,14.8,False,None,
URB-14534,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-06 01:15:42,21,0.09,59.0,39,23.1,50.7,405.7,16.2,68.9,Partly Cloudy,12.9,False,None,
URB-14535,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-06 01:32:42,61,0.22,39.7,65,30.9,52.3,451.6,18.4,84.8,Rain,25.3,False,None,
URB-14536,LOC-08,University District,40.729,-73.996,2026-08-06 01:49:42,36,0.16,28.6,40,14.5,36.0,409.9,15.6,93.1,Heavy Rain,24.1,False,None,
URB-14537,LOC-01,Downtown Central,40.7128,-74.006,2026-08-06 02:01:42,69,0.28,30.5,98,48.3,95.1,440.9,14.3,98.0,Fog,38.1,False,None,
URB-14538,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-06 02:17:42,87,0.38,21.8,65,30.7,53.1,458.7,17.5,87.4,Rain,40.7,False,None,
URB-14539,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-06 02:28:42,44,0.18,28.1,77,37.7,72.3,443.1,16.5,88.3,Rain,31.6,False,None,
URB-14540,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-06 02:46:42,44,0.18,34.8,63,29.2,58.8,420.6,14.5,72.8,Haze,25.8,False,None,
URB-14541,LOC-05,North Residential,40.79,-73.96,2026-08-06 02:59:42,32,0.13,28.1,39,22.2,44.2,429.1,18.3,86.0,Rain,23.0,False,None,
URB-14542,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-06 03:13:42,19,0.07,59.3,35,21.7,38.7,399.2,14.9,77.2,Clear,11.4,False,None,
URB-14543,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-06 03:35:42,61,0.27,48.9,100,47.3,82.5,444.1,14.1,74.8,Haze,30.8,False,None,
URB-14544,LOC-08,University District,40.729,-73.996,2026-08-06 03:41:42,34,0.16,26.8,45,23.1,39.8,435.7,13.7,97.4,Rain,25.9,False,None,
URB-14545,LOC-01,Downtown Central,40.7128,-74.006,2026-08-06 04:02:42,67,0.24,27.7,56,30.4,62.2,463.9,18.2,90.0,Heavy Rain,30.5,False,None,
URB-14546,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-06 04:13:42,63,0.22,40.9,66,33.9,58.8,432.9,17.7,66.1,Clear,24.9,False,None,
URB-14547,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-06 04:29:42,50,0.19,32.6,97,48.1,87.0,452.4,17.9,84.0,Fog,33.3,False,None,
URB-14548,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-06 04:50:42,40,0.17,41.9,56,22.9,48.1,420.2,17.2,66.0,Partly Cloudy,20.7,False,None,
URB-14549,LOC-05,North Residential,40.79,-73.96,2026-08-06 04:59:42,30,0.13,31.4,62,27.5,51.6,432.9,16.3,93.7,Fog,25.4,False,None,
URB-14550,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-06 05:14:42,23,0.1,66.0,44,17.5,36.3,417.9,15.8,70.5,Partly Cloudy,14.2,False,None,
URB-14551,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-06 05:35:42,62,0.23,56.8,78,38.4,68.1,469.6,19.6,70.1,Partly Cloudy,25.4,False,None,
URB-14552,LOC-08,University District,40.729,-73.996,2026-08-06 05:48:42,45,0.18,31.1,70,35.5,63.1,424.0,18.8,68.6,Haze,28.9,False,None,
URB-14553,LOC-01,Downtown Central,40.7128,-74.006,2026-08-06 06:05:42,158,0.64,18.9,84,43.5,74.5,533.0,19.6,89.3,Rain,55.8,False,None,
URB-14554,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-06 06:11:42,174,0.62,22.7,140,61.2,117.0,535.3,17.2,71.4,Haze,62.9,False,None,
URB-14555,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-06 06:28:42,114,0.44,25.3,138,61.6,109.8,493.5,21.2,79.5,Fog,54.1,False,None,
URB-14556,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-06 06:50:42,128,0.55,29.2,76,34.3,63.8,523.6,18.7,70.3,Partly Cloudy,45.7,False,None,
URB-14557,LOC-05,North Residential,40.79,-73.96,2026-08-06 07:05:42,122,0.51,30.0,83,35.9,68.0,507.3,19.2,67.3,Partly Cloudy,44.9,False,None,
URB-14558,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-06 07:17:42,127,0.58,28.2,68,36.1,68.2,522.0,18.4,89.0,Rain,46.0,False,None,
URB-14559,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-06 07:35:42,356,0.98,18.1,212,96.4,176.5,730.7,21.6,77.7,Fog,90.2,False,None,
URB-14560,LOC-08,University District,40.729,-73.996,2026-08-06 07:45:42,177,0.68,21.8,99,45.6,83.0,538.1,18.4,66.5,Clear,58.6,False,None,
URB-14561,LOC-01,Downtown Central,40.7128,-74.006,2026-08-06 08:01:42,259,0.98,14.7,146,64.8,123.9,623.8,20.3,64.2,Partly Cloudy,82.4,False,None,
URB-14562,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-06 08:14:42,400,0.98,4.0,166,75.2,133.4,749.0,23.0,84.1,Rain,87.8,True,Severe Gridlock,Critical speed drop to 4.0 km/h indicating major arterial blockade.
URB-14563,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-06 08:29:42,275,0.98,9.7,123,52.8,91.1,635.5,21.2,78.2,Heavy Rain,80.9,False,None,
URB-14564,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-06 08:50:42,230,0.92,13.8,145,67.3,117.0,590.2,20.1,80.4,Fog,80.3,False,None,
URB-14565,LOC-05,North Residential,40.79,-73.96,2026-08-06 09:04:42,130,0.6,23.1,93,47.4,85.0,518.1,22.0,64.1,Haze,53.7,False,None,
URB-14566,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-06 09:17:42,106,0.46,31.3,65,27.3,52.4,503.2,25.6,78.4,Heavy Rain,39.1,False,None,
URB-14567,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-06 09:31:42,311,0.98,18.0,213,96.7,174.0,655.6,21.1,67.8,Haze,90.2,False,None,
URB-14568,LOC-08,University District,40.729,-73.996,2026-08-06 09:49:42,180,0.69,21.1,114,50.9,100.4,551.0,21.1,59.5,Haze,62.0,False,None,
URB-14569,LOC-01,Downtown Central,40.7128,-74.006,2026-08-06 09:57:42,275,0.98,9.6,122,55.2,103.9,651.7,23.0,81.3,Rain,80.8,False,None,
URB-14570,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-06 10:14:42,198,0.82,13.2,97,47.7,95.1,560.2,23.1,81.5,Rain,68.2,False,None,
URB-14571,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-06 10:32:42,141,0.63,24.5,128,61.0,114.5,541.1,23.3,59.0,Partly Cloudy,60.4,False,None,
URB-14572,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-06 10:48:42,165,0.63,16.3,81,36.0,67.6,539.0,27.1,72.2,Rain,56.2,False,None,
URB-14573,LOC-05,North Residential,40.79,-73.96,2026-08-06 11:01:42,94,0.34,34.7,75,31.2,62.1,470.9,26.6,52.1,Clear,34.4,False,None,
URB-14574,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-06 11:18:42,78,0.3,42.7,78,34.5,68.6,468.3,23.8,54.6,Haze,29.3,False,None,
